cast,id,directors,belongs_to_collection,budget,genres,id,popularity,production_companies,release_date,revenue,runtime,spoken_languages,status,title,vote_average,vote_count,release_year,return
"[{'character': 'Rebecca Trager Lott', 'name': 'Elizabeth Perkins'}, {'character': 'Lucy Trager', 'name': 'Gwyneth Paltrow'}, {'character': 'Alberta Trager', 'name': 'Kathleen Turner'}, {'character': 'Sylvie Morrow', 'name': 'Whoopi Goldberg'}, {'character': '', 'name': 'Jon Bon Jovi'}, {'character': 'Jenny Morrow', 'name': 'Shadia Simmons'}, {'character': 'Drew Morrow', 'name': 'Erica Luttrell'}]",68274,['David Anspaugh'],,0.0,"Comedy, Drama, Romance",68274.0,1.01115,"[{'name': 'PolyGram Filmed Entertainment', 'id': 1382}, {'name': 'Working Title Films', 'id': 10163}]",1995-09-29,0.0,100.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Moonlight and Valentino,5.6,10.0,1995.0,0.0
"[{'character': 'Billy Hughes', 'name': 'Marina Zudina'}, {'character': 'Karen Hughes', 'name': 'Fay Ripley'}, {'character': 'Andy Clarke', 'name': 'Evan Richards'}, {'character': 'Arkadi', 'name': 'Igor Volkov'}, {'character': 'Lyosha', 'name': 'Sergei Karlenkov'}, {'character': 'The Reaper', 'name': 'Alec Guinness'}, {'character': '', 'name': 'Aleksandr Pyatkov'}, {'character': 'Janitor', 'name': 'Nikolai Pastukhov'}, {'character': '', 'name': 'Aleksandr Bureyev'}, {'character': '', 'name': 'Yuriy Sherstnyov'}, {'character': 'Fake policeman', 'name': 'Denis Karasyov'}, {'character': 'Actress', 'name': 'Olga Tolstetskaya'}, {'character': 'Larsen', 'name': 'Oleg Yankovskiy'}]",48787,['Anthony Waller'],,2.0,"Thriller, Foreign",48787.0,2.466066,"[{'name': 'Comet Film Produktion GmbH', 'id': 16561}, {'name': 'Avrora Media', 'id': 38959}, {'name': 'Cobblestone Pictures', 'id': 38960}]",1995-09-28,1.0,95.0,"[{'iso_639_1': 'ru', 'name': 'Pусский'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,Mute Witness,6.4,36.0,1995.0,0.5
"[{'character': 'Nadja', 'name': 'Elina Löwensohn'}, {'character': 'Dracula / Dr. Van Helsing', 'name': 'Peter Fonda'}, {'character': 'Morgue Receptionist', 'name': 'David Lynch'}, {'character': 'Cassandra', 'name': 'Suzy Amis'}, {'character': 'Edgar', 'name': 'Jared Harris'}, {'character': 'Jim', 'name': 'Martin Donovan'}]",34574,['Michael Almereyda'],,0.0,"Horror, Thriller",34574.0,7.720056,"[{'name': 'Kino Link Company', 'id': 37897}]",1994-09-13,0.0,93.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,Nadja,5.9,12.0,1994.0,0.0
"[{'character': 'Angela Bennett/Ruth Marx', 'name': 'Sandra Bullock'}, {'character': 'Jack Devlin', 'name': 'Jeremy Northam'}, {'character': 'Dr. Alan Champion', 'name': 'Dennis Miller'}, {'character': 'Ruth Marx', 'name': 'Wendy Gazelle'}, {'character': 'Michael Bergstrom', 'name': 'Ken Howard'}, {'character': 'Mrs. Bennett', 'name': 'Diane Baker'}, {'character': 'Dale Hessman', 'name': 'Ray McKinnon'}, {'character': 'WNN Anchor', 'name': 'Daniel Schorr'}, {'character': 'Public Defender', 'name': 'L. Scott Caldwell'}, {'character': 'Ben Phillips', 'name': 'Robert Gossett'}, {'character': 'Nurse #1', 'name': 'Kristina Krofft'}, {'character': 'Mexican Doctor', 'name': 'Tony Perez'}, {'character': 'Stan Whiteman', 'name': 'Gene Kirkwood'}, {'character': 'Cop', 'name': 'Christopher Darga'}, {'character': 'Cop', 'name': 'Charles Winkler'}, {'character': 'Nurse #2', 'name': 'Julia Pearlstein'}, {'character': 'Russ Melbourne', 'name': 'Rick Snyder'}, {'character': 'Jeff Gregg', 'name': 'Gerald Berns'}, {'character': 'Elevator Woman', 'name': 'Tannis Benedict'}, {'character': 'Trooper', 'name': 'Vaughn Armstrong'}, {'character': 'Trooper', 'name': 'Wren T. Brown'}, {'character': 'Remote Reporter', 'name': 'Lynn Blades'}, {'character': 'Thief', 'name': 'Israel Juarbe'}, {'character': 'Mexican Nun', 'name': 'Julia Vera'}, {'character': 'FedEx man', 'name': 'Lewis Dix Jr.'}, {'character': 'Embassy Worker', 'name': 'Lili Flanders'}, {'character': 'Computer Nerd', 'name': 'Adam Winkler'}, {'character': 'Shuttle Driver', 'name': 'Brian E. Frankish'}, {'character': 'Desk Sergeant', 'name': 'Wanda-Lee Evans'}, {'character': 'Compuer Technician', 'name': 'David Winkler'}, {'character': 'Dermot Conley', 'name': 'Andrew Amador'}, {'character': '', 'name': 'Juan García'}]",1642,['Irwin Winkler'],Síť (kolekce),22000000.0,"Crime, Drama, Mystery, Thriller, Action",1642.0,13.304342,"[{'name': 'Columbia Pictures', 'id': 5}]",1995-07-28,110627965.0,114.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,The Net,5.6,359.0,1995.0,5.028543863636363
"[{'character': 'Samuel Faulkner', 'name': 'Hugh Grant'}, {'character': 'Rebecca Taylor', 'name': 'Julianne Moore'}, {'character': 'Marty Dwyer', 'name': 'Tom Arnold'}, {'character': 'Gail Dwyer', 'name': 'Joan Cusack'}, {'character': 'Sean Fletcher', 'name': 'Jeff Goldblum'}, {'character': 'Dr. Kosevich', 'name': 'Robin Williams'}, {'character': 'Lili', 'name': 'Mia Cottet'}, {'character': 'Truman', 'name': 'Joey Simmrin'}, {'character': 'Shannon Dwyer', 'name': 'Ashley Johnson'}, {'character': 'Molly Dwyer', 'name': 'Alexa PenaVega'}, {'character': 'Patsy Dwyer', 'name': 'Aislin Roche'}, {'character': 'Older Woman', 'name': 'Priscilla Alden'}, {'character': 'Older Man', 'name': 'Edward Ivory'}, {'character': 'Bicyclist', 'name': 'James Brady'}, {'character': 'Arnie', 'name': 'Charles Martinet'}, {'character': 'Dr. Thatcher', 'name': 'Emily Yancy'}, {'character': 'Tennis Attendant', 'name': 'Kristin Davis'}, {'character': 'Bobbie', 'name': 'Betsy Monroe'}, {'character': 'Little Girl #3 in Ballet Class', 'name': 'Zelda Williams'}, {'character': 'Little Girl #2 in Ballet Class', 'name': 'Anna Barnathan'}, {'character': 'Christine', 'name': 'Cheryl Lee Thorup'}, {'character': 'Baby in Toy Store', 'name': 'Violet Columbus'}, {'character': 'Woman in Toy Store', 'name': 'Irene Columbus'}]",11472,['Chris Columbus'],,0.0,Comedy,11472.0,8.482834,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': '1492 Pictures', 'id': 436}]",1995-07-12,69660733.0,103.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,Nine Months,5.5,171.0,1995.0,0.0
"[{'character': 'Mary', 'name': 'Parker Posey'}, {'character': 'Nigel', 'name': 'Liev Schreiber'}, {'character': 'Derrick', 'name': 'Anthony DeSando'}, {'character': 'Leo', 'name': 'Guillermo Díaz'}, {'character': 'Rene', 'name': 'Donna Mitchell'}, {'character': 'Judy Lindendorf', 'name': 'Sasha von Scherler'}, {'character': 'Hannah Buff', 'name': 'Richard Topol'}, {'character': 'Kurt', 'name': 'Simon Verhoeven'}]",36196,['Daisy von Scherler Mayer'],,150000.0,Comedy,36196.0,1.165039,"[{'name': 'Party Productions', 'id': 37890}]",1995-06-09,472370.0,94.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Party Girl,5.8,14.0,1995.0,3.1491333333333333
"[{'character': 'Gabriel', 'name': 'Christopher Walken'}, {'character': 'Thomas Daggett', 'name': 'Elias Koteas'}, {'character': 'Katherine Henley', 'name': 'Virginia Madsen'}, {'character': 'Simon', 'name': 'Eric Stoltz'}, {'character': 'Jerry', 'name': 'Adam Goldberg'}, {'character': 'Lucifer', 'name': 'Viggo Mortensen'}, {'character': 'Rachael', 'name': 'Amanda Plummer'}, {'character': 'Indian Healer', 'name': 'Shawn Nelson'}, {'character': 'Sandra', 'name': 'Emily Conforto'}]",11980,['Gregory Widen'],The Prophecy Collection,8.0,"Fantasy, Horror, Thriller",11980.0,10.187623,"[{'name': 'Dimension Films', 'id': 7405}]",1995-09-01,16.0,98.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Prophecy,6.4,139.0,1995.0,2.0
"[{'character': 'Rachel', 'name': 'Mia Farrow'}, {'character': 'Tom', 'name': 'Tony Goldwyn'}, {'character': 'Lloyd', 'name': 'Scott Glenn'}, {'character': 'Pooty', 'name': 'Mary-Louise Parker'}]",58372,['Norman René'],,0.0,"Fantasy, Comedy, Drama",58372.0,0.119713,"[{'name': 'Playhouse International Pictures', 'id': 2492}, {'name': 'American Playhouse', 'id': 3906}, {'name': 'Samuel Goldwyn Company, The', 'id': 28205}]",1995-11-17,0.0,91.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Reckless,10.0,1.0,1995.0,0.0
"[{'character': 'Carol White', 'name': 'Julianne Moore'}, {'character': 'Greg White', 'name': 'Xander Berkeley'}, {'character': 'Mover', 'name': 'Dean Norris'}, {'character': 'Peter Dunning', 'name': 'Peter Friedman'}, {'character': 'Claire', 'name': 'Kate McGregor-Stewart'}, {'character': 'Chris', 'name': 'James Le Gros'}, {'character': 'Joyce', 'name': 'Jessica Harper'}, {'character': 'Becky - Auditorium Speaker', 'name': 'Beth Grant'}, {'character': 'Aerobics Instructor', 'name': 'Julie Burgess'}, {'character': 'Barbara', 'name': 'Ronnie Farer'}, {'character': 'Anita', 'name': 'Jodie Markell'}, {'character': 'Linda', 'name': 'Susan Norman'}, {'character': 'Steve', 'name': 'Brandon Cruz'}]",32646,['Todd Haynes'],,0.0,Drama,32646.0,8.180047,"[{'name': 'Killer Films', 'id': 1422}, {'name': 'American Playhouse', 'id': 3906}, {'name': 'Kardana Films', 'id': 38692}, {'name': 'Chemical Films', 'id': 39861}]",1995-06-23,0.0,119.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Safe,7.2,62.0,1995.0,0.0
"[{'character': 'Hester Prynne', 'name': 'Demi Moore'}, {'character': 'Rev. Arthur Dimmesdale', 'name': 'Gary Oldman'}, {'character': 'Roger Chillingworth', 'name': 'Robert Duvall'}, {'character': 'Horace Stonehall', 'name': 'Robert Prosky'}, {'character': 'Gov. John Bellingham', 'name': 'Edward Hardwicke'}, {'character': 'Harriet Hibbons', 'name': 'Joan Plowright'}, {'character': 'Rev. Thomas Cheever', 'name': 'Roy Dotrice'}, {'character': 'Goody Mortimer', 'name': 'Larissa Laskin'}, {'character': 'Goody Gotwick', 'name': 'Amy Wright'}, {'character': 'Meredith Stonehall', 'name': 'Dana Ivey'}, {'character': 'Mituba', 'name': 'Lisa Andoh'}]",10533,['Roland Joffé'],,50000000.0,"Drama, History, Romance",10533.0,6.752119,"[{'name': 'Hollywood Pictures', 'id': 915}, {'name': 'Cinergi Pictures Entertainment', 'id': 1504}]",1995-10-13,10382407.0,135.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Scarlet Letter,5.5,111.0,1995.0,0.20764814
"[{'character': 'Himself', 'name': 'Kurtis Blow'}, {'character': 'Himself', 'name': 'Sean Combs'}, {'character': 'Himself', 'name': 'Snoop Dogg'}, {'character': 'Himself', 'name': 'Dr. Dre'}, {'character': 'Himself', 'name': 'Warren G.'}, {'character': 'Himself', 'name': 'Method Man'}, {'character': 'Himself', 'name': 'The Notorious B.I.G.'}, {'character': 'Himself', 'name': 'Slick Rick'}]",56088,,,0.0,Documentary,56088.0,0.159596,[],1995-08-25,0.0,93.0,[],,The Show,5.3,2.0,1995.0,0.0
"[{'character': 'Nomi Malone', 'name': 'Elizabeth Berkley'}, {'character': 'Zack Carey', 'name': 'Kyle MacLachlan'}, {'character': 'Cristal Connors', 'name': 'Gina Gershon'}, {'character': 'James Smith', 'name': 'Glenn Plummer'}, {'character': 'Al Torres', 'name': 'Robert Davi'}, {'character': 'Tony Moss', 'name': 'Alan Rachins'}, {'character': 'Molly Abrams', 'name': 'Gina Ravera'}, {'character': ""Henrietta 'Mama' Bazoom"", 'name': 'Lin Tucci'}, {'character': 'Phil Newkirk', 'name': 'Greg Travis'}, {'character': 'Mr. Karlman', 'name': 'Al Ruscio'}, {'character': 'Marty Jacobsen', 'name': 'Patrick Bristow'}, {'character': 'Andrew Carver', 'name': 'William Shockley'}, {'character': 'Dee', 'name': 'Bobbie Phillips'}, {'character': 'Jeff', 'name': 'Dewey Weber'}, {'character': 'Penny/Hope', 'name': 'Rena Riffel'}, {'character': 'Gay Carpenter', 'name': 'Michelle Johnston'}, {'character': 'Sonny', 'name': 'Lisa Boyle'}, {'character': 'Jack', 'name': 'Jack McGee'}, {'character': 'Nadia', 'name': 'Caroline Key Johnson'}, {'character': 'Nurse', 'name': 'Julie Pop'}, {'character': 'Caesar', 'name': 'Jacob Witkin'}, {'character': ""Al Torres' Girl"", 'name': 'Kristen Knittle'}, {'character': 'Goddess Dancer', 'name': 'Carrie Ann Inaba'}]",10802,['Paul Verhoeven'],Showgirls Collection,45000000.0,Drama,10802.0,17.502375,"[{'name': 'United Artists', 'id': 60}, {'name': 'Le Studio Canal+', 'id': 183}, {'name': 'Carolco Pictures', 'id': 14723}]",1995-09-22,20350754.0,128.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Showgirls,4.9,261.0,1995.0,0.4522389777777778
"[{'character': ""Augustus 'Auggie' Wren"", 'name': 'Harvey Keitel'}, {'character': 'Paul Benjamin', 'name': 'William Hurt'}, {'character': 'Tommy', 'name': 'Giancarlo Esposito'}, {'character': 'Jerry', 'name': 'José Zúñiga'}, {'character': 'Dennis', 'name': 'Stephen Gevedon'}, {'character': 'Jimmy Rose', 'name': 'Jared Harris'}, {'character': ""Thomas 'Rashid' Cole"", 'name': 'Harold Perrineau'}, {'character': 'Cyrus Cole', 'name': 'Forest Whitaker'}, {'character': 'Ruby McNutt', 'name': 'Stockard Channing'}, {'character': 'Felicity', 'name': 'Ashley Judd'}, {'character': 'Vinnie', 'name': 'Victor Argo'}, {'character': 'Aunt Em', 'name': 'Michelle Hurst'}, {'character': 'Doreen Cole', 'name': 'Erica Gimpel'}, {'character': 'The Creeper', 'name': 'Malik Yoba'}]",10149,"['Wayne Wang', 'Paul Auster']",Brooklyn Cigar Store Collection,7000000.0,"Comedy, Drama",10149.0,5.552946,"[{'name': 'Miramax Films', 'id': 14}]",1995-06-09,8349430.0,112.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Smoke,7.2,115.0,1995.0,1.1927757142857145
"[{'character': 'Grace King Bichon', 'name': 'Julia Roberts'}, {'character': 'Eddie Bichon', 'name': 'Dennis Quaid'}, {'character': 'Wyly King', 'name': 'Robert Duvall'}, {'character': 'Georgia King', 'name': 'Gena Rowlands'}, {'character': 'Emma Rae King', 'name': 'Kyra Sedgwick'}, {'character': 'Jamie Johnson', 'name': 'Brett Cullen'}, {'character': ""Caroline 'Doodlebug' Bichon"", 'name': 'Haley Aull'}, {'character': 'Hank Corrigan', 'name': 'Muse Watson'}, {'character': 'Aunt Rae', 'name': 'Anne Shropshire'}, {'character': 'Eula', 'name': 'Ginnie Randall'}, {'character': 'Dr. Frank Lewis', 'name': 'Terrence Currier'}, {'character': 'Barbaranelle', 'name': 'Rebecca Koon'}, {'character': 'Edna', 'name': 'Rhoda Griffis'}, {'character': 'Lorene Tuttle', 'name': 'Deborah Hobart'}, {'character': 'Kitty', 'name': 'Lisa Roberts Gillan'}, {'character': 'Nadine', 'name': 'Libby Whittemore'}]",18402,['Lasse Hallström'],,0.0,Comedy,18402.0,3.743212,"[{'name': 'Spring Creek Productions', 'id': 705}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Hawn / Sylbert Movie Company', 'id': 16368}]",1995-08-04,50892160.0,106.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Something to Talk About,5.7,60.0,1995.0,0.0
"[{'character': 'Sil', 'name': 'Natasha Henstridge'}, {'character': 'Xavier Fitch', 'name': 'Ben Kingsley'}, {'character': 'Preston Lennox', 'name': 'Michael Madsen'}, {'character': 'Dr. Stephen Arden', 'name': 'Alfred Molina'}, {'character': 'Dan Smithson, Empath', 'name': 'Forest Whitaker'}, {'character': 'Young Sil', 'name': 'Michelle Williams'}, {'character': 'Dr. Laura Baker', 'name': 'Marg Helgenberger'}, {'character': 'Aide', 'name': 'Jordan Lund'}, {'character': 'Mrs. Morris', 'name': 'Herta Ware'}, {'character': 'Colleague', 'name': 'William Utay'}, {'character': 'Aide', 'name': 'Don Fischer'}, {'character': 'Train Hobo', 'name': 'Scott McKenna'}, {'character': 'Mother', 'name': 'Virginia Morris'}, {'character': 'Snack Shop Clerk', 'name': 'Jayne Luke'}, {'character': 'German Tourist', 'name': 'David K. Schroeder'}, {'character': 'Conductor', 'name': 'David Jensen'}, {'character': 'Female Conductor', 'name': 'Esther Scott'}, {'character': 'Victoria Roth, Ph.D.', 'name': 'Shirley Prestia'}, {'character': 'Government Man', 'name': 'David Selburg'}, {'character': ""Fitch's Secretary"", 'name': 'Melissa Bickerton'}, {'character': 'Wedding Dress Saleswoman', 'name': 'Lucy Rodriguez'}, {'character': 'Team Driver', 'name': 'Scott Sproule'}, {'character': 'Cop', 'name': 'Stogie Kenyatta'}, {'character': 'Motel Clerk', 'name': 'Gary Bullock'}, {'character': 'Lab Worker', 'name': 'Susan Hauser'}, {'character': 'Club Bouncer', 'name': 'William Bumiller'}, {'character': 'Drunken Girl', 'name': 'Caroline Barclay'}, {'character': 'Guy in Club', 'name': 'Matthew Ashford'}, {'character': 'Robbie, Guy Picking Up Sil', 'name': 'Anthony Guidera'}, {'character': 'Screaming Woman', 'name': 'Sara Lise'}, {'character': 'John Carey', 'name': 'Whip Hubley'}, {'character': 'Hospital Admittance Clerk', 'name': 'Patricia Belcher'}, {'character': 'Hospital Doctor', 'name': 'Richard Fancy'}, {'character': 'Hospital Nurse', 'name': 'Leslie Ishii'}, {'character': 'Abducted Woman', 'name': 'Marliese Schneiderman'}, {'character': 'Homeless Man', 'name': 'Robert Mendelson'}, {'character': 'Commercial Model', 'name': 'Pamela Cook'}, {'character': 'Bathroom Bimbo', 'name': 'Lisa Liberati'}, {'character': 'Waiter', 'name': 'Ed Stone'}, {'character': 'Marie', 'name': 'Dendrie Taylor'}, {'character': 'Baby Boy', 'name': 'Kurtis Burow'}, {'character': 'Creature Performer', 'name': 'Dana Hee'}, {'character': 'Alien Sil (voice)', 'name': 'Frank Welker'}, {'character': 'Bystander (uncredited)', 'name': 'Justin Armao'}, {'character': 'Club DJ (uncredited)', 'name': 'Jellybean Benítez'}, {'character': 'Special Forces (uncredited)', 'name': 'Greg Bronson'}, {'character': 'Commando (uncredited)', 'name': 'Jimmy Chunga'}, {'character': 'Lt. Steele (uncredited)', 'name': 'James Ent'}, {'character': 'Doctor (uncredited)', 'name': 'Roman Güttinger'}, {'character': 'Soldier (uncredited)', 'name': 'Christopher Ivins'}, {'character': 'Club Doorman (uncredited)', 'name': 'Zak Knutson'}, {'character': 'Conga Player (uncredited)', 'name': 'Coati Mundi'}, {'character': 'Special Forces (uncredited)', 'name': 'Jason Newell'}]",9348,['Roger Donaldson'],Species Collection,35000000.0,"Science Fiction, Horror, Action",9348.0,13.492845,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]",1995-07-07,113374103.0,108.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Species,5.5,457.0,1995.0,3.2392600857142857
"[{'character': 'Mr. Cox', 'name': 'Robert Duvall'}, {'character': 'Don Day', 'name': 'Aidan Quinn'}, {'character': 'Cora Day', 'name': 'Frances Fisher'}, {'character': 'Big Dave McDermot', 'name': 'Brian Dennehy'}, {'character': 'Beatric Day (eldest daughter)', 'name': 'Lexi Randall'}, {'character': 'Pauline Day', 'name': 'Kaytlyn Knowles'}, {'character': 'Mary Day (as Francesca Ruth Eastwood)', 'name': 'Francesca Eastwood'}, {'character': ""Big Dave's driver"", 'name': 'Joe Stevens'}, {'character': 'Roy', 'name': 'Billy Bob Thornton'}, {'character': 'Henry Nakai', 'name': 'Victor Wong'}]",139408,['James Keach'],,0.0,Drama,139408.0,0.913522,"[{'name': 'Malpaso Productions', 'id': 171}, {'name': ""Butcher's Run Films"", 'id': 3864}, {'name': 'Warner Bros.', 'id': 6194}]",1995-09-15,0.0,109.0,"[{'iso_639_1': 'hu', 'name': 'Magyar'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,The Stars Fell on Henrietta,6.6,6.0,1995.0,0.0
"[{'character': 'Lenny Nero', 'name': 'Ralph Fiennes'}, {'character': ""Lornette 'Mace' Mason"", 'name': 'Angela Bassett'}, {'character': 'Max Peltier', 'name': 'Tom Sizemore'}, {'character': 'Faith Justin', 'name': 'Juliette Lewis'}, {'character': 'Burton Steckler', 'name': ""Vincent D'Onofrio""}, {'character': 'Dwayne Engelman', 'name': 'William Fichtner'}, {'character': 'Philo Gant', 'name': 'Michael Wincott'}, {'character': 'Jeriko One', 'name': 'Glenn Plummer'}, {'character': 'Iris', 'name': 'Brigitte Bako'}, {'character': 'Anchor Woman', 'name': 'Kelly Hu'}, {'character': 'Tick', 'name': 'Richard Edson'}, {'character': 'Palmer Strickland', 'name': 'Josef Sommer'}, {'character': 'Keith', 'name': 'Joe Urla'}, {'character': 'Wade Beemer', 'name': 'Michael Jace'}]",281,['Kathryn Bigelow'],,42000000.0,"Crime, Drama, Science Fiction, Thriller",281.0,11.223055,"[{'name': 'Lightstorm Entertainment', 'id': 574}]",1995-10-13,7959291.0,145.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Strange Days,6.8,334.0,1995.0,0.1895069285714285
"[{'character': 'Geneviève Emery', 'name': 'Catherine Deneuve'}, {'character': 'Guy', 'name': 'Nino Castelnuovo'}, {'character': 'Madame Emery (Mutter)', 'name': 'Anne Vernon'}, {'character': 'Tante Élise', 'name': 'Mireille Perrey'}, {'character': 'Roland Cassard', 'name': 'Marc Michel'}, {'character': 'Madeleine', 'name': 'Ellen Farner'}, {'character': 'Aubin', 'name': 'Jean Champion'}, {'character': 'Bernard', 'name': 'Pierre Caden'}, {'character': 'Jean', 'name': 'Jean-Pierre Dorat'}]",5967,['Jacques Demy'],,0.0,"Drama, Romance",5967.0,8.133881,"[{'name': 'Beta Film', 'id': 1080}, {'name': 'Madeleine Films', 'id': 1147}, {'name': 'Parc Film', 'id': 14680}]",1964-02-19,0.0,91.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,The Umbrellas of Cherbourg,7.6,119.0,1964.0,0.0
